YEAR,CUSTOMER_AGE_GROUP,DEPARTMENT,CLASS,PRODUCT_DESC,TOTAL_VALUE,VAR_SP
2008,45-54,all,all,PEPPERS RED BELL,1603.32,profit
2008,45-54,all,all,PREMIUM - MEAT,2932.23,profit
2008,45-54,all,all,PREP FD: SIDE DISHES (HOT),5524.06,profit
2008,45-54,all,all,PRIMAL,10925.6,profit
2008,45-54,all,all,REGULAR GARDEN,1902.6699999999998,profit
2008,45-54,all,all,SFT DRNK 2 LITER BTL CARB INCL,9001.08,profit
2008,45-54,all,all,SFT DRNK SNGL SRV BTL CARB (EX,605.78,profit
2008,45-54,all,all,SHREDDED CHEESE,3712.22,profit
2008,45-54,all,all,SNACK CAKE - MULTI PACK,675.54,profit
2008,45-54,all,all,SOUR CREAMS,1790.7,profit
2008,45-54,all,all,SQUASH ZUCCHINI,928.77,profit
2008,45-54,all,all,STRAWBERRIES,9408.33,profit
2008,45-54,all,all,TOMATOES HOTHOUSE ON THE VINE,6148.54,profit
2008,55-64,all,all,CARROTS MINI PEELED,1840.6799999999998,profit
2008,55-64,all,all,LEAN,9953.82,profit
2008,65+,all,all,SFT DRNK 2 LITER BTL CARB INCL,743.26,profit
2008,65+,all,all,TOMATOES VINE RIPE BULK,4259.81,profit
2007,all,all,all,APPLE JUICE & CIDER (OVER 50%,1692.91,profit
2007,all,all,all,APPLES GALA (BULK&BAG),1866.89,profit
2007,all,all,all,APPLES GOLD DELICIOUS (BULK&BA,1227.79,profit
2007,all,all,all,APPLES GRANNY SMITH (BULK&BAG),1778.49,profit
2007,all,all,all,AVOCADO,1643.8899999999999,profit
2007,all,all,all,BANANAS,12425.56,profit
2007,all,all,all,BEANS GREEN: FS/WHL/CUT,947.17,profit
2007,all,all,all,BROCCOLI WHOLE&CROWNS,1680.0,profit
2007,all,all,all,BUTTER,1738.94,profit
2007,all,all,all,CABBAGE,1272.98,profit
2007,all,all,all,CANDY BARS (SINGLES)(INCLUDING,693.9399999999999,profit
2007,all,all,all,CANTALOUPE WHOLE,2301.12,profit
2007,all,all,all,CARROTS MINI PEELED,5083.13,profit
2007,all,all,all,CATSUP,1645.02,profit
2007,all,all,all,CELERY,1221.2,profit
2007,all,all,all,CHICKEN BREAST BONELESS,13311.05,profit
2007,all,all,all,CHOCOLATE MILK,5750.32,profit
2007,all,all,all,CIGARETTES,3848.31,profit
2007,all,all,all,CONDENSED SOUP,2396.73,profit
2007,all,all,all,CORN,927.16,profit
2007,all,all,all,CORN YELLOW,1231.15,profit
2007,all,all,all,COTTAGE CHEESE,1917.79,profit
2007,all,all,all,CREAM CHEESE,3855.35,profit
2007,all,all,all,CUCUMBERS,2245.5099999999998,profit
2007,all,all,all,DAIRY CASE 100% PURE JUICE - O,1918.43,profit
2007,all,all,all,EGGS - LARGE,6253.76,profit
2007,all,all,all,EGGS - MEDIUM,1063.54,profit
2007,all,all,all,EGGS - X-LARGE,5313.59,profit
2007,all,all,all,ENTREES,2181.12,profit
2007,all,all,all,FLUID MILK WHITE ONLY,65170.64,profit
2007,all,all,all,GARDEN PLUS,4467.98,profit
2007,all,all,all,GARLIC WHOLE CLOVES,324.91,profit
2007,all,all,all,GASOLINE-REG UNLEADED,0.0,profit
2007,all,all,all,GRAPES RED,5723.32,profit
2007,all,all,all,GRAPES WHITE,5294.34,profit
2007,all,all,all,HAMBURGER BUNS,2777.83,profit
2007,all,all,all,HEAD LETTUCE,3241.95,profit
2007,all,all,all,HOT DOG BUNS,2693.5699999999997,profit
2007,all,all,all,IWS SINGLE CHEESE,7466.509999999999,profit
2007,all,all,all,LEAN,8216.26,profit
2007,all,all,all,LEMONS,917.89,profit
2007,all,all,all,MACARONI & CHEESE DNRS,988.65,profit
2007,all,all,all,MAINSTREAM WHEAT/MULTIGRAIN BR,2041.82,profit
2007,all,all,all,MAINSTREAM WHITE BREAD,13792.41,profit
2007,all,all,all,MEAT: LUNCHMEAT BULK,2211.39,profit
2007,all,all,all,MEAT: SAUS DRY BULK,3602.06,profit
2007,all,all,all,MUSHROOMS WHITE SLICED PKG,1449.6599999999999,profit
2007,all,all,all,NEWSPAPER,1206.19,profit
2007,all,all,all,NON-CRBNTD DRNKING/MNERAL WATE,4622.12,profit
2007,all,all,all,ONIONS OTHER,1102.03,profit
2007,all,all,all,ONIONS SWEET (BULK&BAG),2732.92,profit
2007,all,all,all,ONIONS YELLOW (BULK&BAG),2449.8199999999997,profit
2007,all,all,all,ORANGES NAVELS ALL,789.9599999999999,profit
2007,all,all,all,PEPPERS GREEN BELL,2511.1,profit
2007,all,all,all,PEPPERS RED BELL,869.42,profit
2007,all,all,all,POTATO CHIPS,2041.04,profit
2007,all,all,all,POTATOES RUSSET (BULK&BAG),8088.92,profit
2007,all,all,all,POTATOES SWEET&YAMS,1465.19,profit
2007,all,all,all,PREMIUM - MEAT,2766.69,profit
2007,all,all,all,PREP FD: SIDE DISHES (HOT),5120.02,profit
2007,all,all,all,PRIMAL,8453.78,profit
2007,all,all,all,REGULAR GARDEN,2113.75,profit
2007,all,all,all,ROMA TOMATOES (BULK/PKG),1669.33,profit
2007,all,all,all,SALAD BAR FRESH FRUIT,5726.07,profit
2007,all,all,all,SFT DRNK 2 LITER BTL CARB INCL,9814.91,profit
2007,all,all,all,SFT DRNK MLT-PK BTL CARB (EXCP,961.53,profit
2007,all,all,all,SFT DRNK SNGL SRV BTL CARB (EX,3502.9,profit
2007,all,all,all,SHREDDED CHEESE,5892.29,profit
2007,all,all,all,SNACK CAKE - MULTI PACK,476.58,profit
2007,all,all,all,SNACKS/APPETIZERS,1553.7,profit
2007,all,all,all,SOFT DRINKS 12/18&15PK CAN CAR,29616.36,profit
2007,all,all,all,SOUP CRACKERS (SALTINE/OYSTER),1127.23,profit
2007,all,all,all,SOUR CREAMS,1494.27,profit
2007,all,all,all,SQUASH ZUCCHINI,741.52,profit
2007,all,all,all,STRAWBERRIES,6738.78,profit
2007,all,all,all,SUGAR,3200.93,profit
2007,all,all,all,SW GDS:DONUTS,1713.82,profit
2007,all,all,all,TOILET TISSUE,2254.63,profit
2007,all,all,all,TOMATOES GRAPE,2075.33,profit
2007,all,all,all,TOMATOES HOTHOUSE ON THE VINE,4112.92,profit
2007,all,all,all,TOMATOES VINE RIPE BULK,3337.41,profit
2007,all,all,all,TORTILLA/NACHO CHIPS,4155.6900000000005,profit
2007,all,all,all,TUNA,940.37,profit
2007,all,all,all,WATERMELON SEEDLESS WHOLE,1806.74,profit
2008,all,all,all,APPLE JUICE & CIDER (OVER 50%,1577.34,profit
2008,all,all,all,APPLES GALA (BULK&BAG),3069.32,profit
2008,all,all,all,APPLES GOLD DELICIOUS (BULK&BA,1819.47,profit
2008,all,all,all,APPLES GRANNY SMITH (BULK&BAG),2397.86,profit
2008,all,all,all,AVOCADO,2058.48,profit
2008,all,all,all,BANANAS,15921.14,profit
2008,all,all,all,BEANS GREEN: FS/WHL/CUT,1307.95,profit
2008,all,all,all,BROCCOLI WHOLE&CROWNS,3733.1,profit
2008,all,all,all,BUTTER,2342.84,profit
2008,all,all,all,CABBAGE,1354.6,profit
2008,all,all,all,CANDY BARS (SINGLES)(INCLUDING,721.34,profit
2008,all,all,all,CANTALOUPE WHOLE,3624.91,profit
2008,all,all,all,CARROTS MINI PEELED,6191.18,profit
2008,all,all,all,CATSUP,736.4300000000001,profit
2008,all,all,all,CELERY,3136.0,profit
2008,all,all,all,CHICKEN BREAST BONELESS,14527.42,profit
2008,all,all,all,CHOCOLATE MILK,6992.049999999999,profit
2008,all,all,all,CIGARETTES,4518.29,profit
2008,all,all,all,CONDENSED SOUP,2366.7599999999998,profit
2008,all,all,all,CORN,1308.08,profit
2008,all,all,all,CORN YELLOW,1663.47,profit
2008,all,all,all,COTTAGE CHEESE,2107.64,profit
2008,all,all,all,CREAM CHEESE,4714.82,profit
2008,all,all,all,CUCUMBERS,2869.9,profit
2008,all,all,all,DAIRY CASE 100% PURE JUICE - O,2029.49,profit
2008,all,all,all,EGGS - LARGE,7071.74,profit
2008,all,all,all,EGGS - MEDIUM,1737.08,profit
2008,all,all,all,EGGS - X-LARGE,5933.46,profit
2008,all,all,all,ENTREES,2384.12,profit
2008,all,all,all,FLUID MILK WHITE ONLY,81288.23999999999,profit
2008,all,all,all,GARDEN PLUS,4858.719999999999,profit
2008,all,all,all,GARLIC WHOLE CLOVES,438.52,profit
2008,all,all,all,GASOLINE-REG UNLEADED,0.0,profit
2008,all,all,all,GRAPES RED,8312.84,profit
2008,all,all,all,GRAPES WHITE,6487.82,profit
2008,all,all,all,HAMBURGER BUNS,3399.49,profit
2008,all,all,all,HEAD LETTUCE,4046.52,profit
2008,all,all,all,HOT DOG BUNS,3294.44,profit
2008,all,all,all,IWS SINGLE CHEESE,7728.25,profit
2008,all,all,all,LEAN,9953.82,profit
2008,all,all,all,LEMONS,1174.42,profit
2008,all,all,all,MACARONI & CHEESE DNRS,1085.5,profit
2008,all,all,all,MAINSTREAM WHEAT/MULTIGRAIN BR,3147.83,profit
2008,all,all,all,MAINSTREAM WHITE BREAD,15833.509999999998,profit
2008,all,all,all,MEAT: LUNCHMEAT BULK,2598.22,profit
2008,all,all,all,MEAT: SAUS DRY BULK,3614.82,profit
2008,all,all,all,MUSHROOMS WHITE SLICED PKG,1808.3899999999999,profit
2008,all,all,all,NEWSPAPER,1228.9099999999999,profit
2008,all,all,all,NON-CRBNTD DRNKING/MNERAL WATE,6941.08,profit
2008,all,all,all,ONIONS OTHER,1398.83,profit
2008,all,all,all,ONIONS SWEET (BULK&BAG),2972.74,profit
2008,all,all,all,ONIONS YELLOW (BULK&BAG),2890.48,profit
2008,all,all,all,ORANGES NAVELS ALL,1404.7,profit
2008,all,all,all,PEPPERS GREEN BELL,2947.85,profit
2008,all,all,all,PEPPERS RED BELL,1603.32,profit
2008,all,all,all,POTATO CHIPS,1485.85,profit
2008,all,all,all,POTATOES RUSSET (BULK&BAG),9894.289999999999,profit
2008,all,all,all,POTATOES SWEET&YAMS,1966.7,profit
2008,all,all,all,PREMIUM - MEAT,2932.23,profit
2008,all,all,all,PREP FD: SIDE DISHES (HOT),5524.06,profit
2008,all,all,all,PRIMAL,10925.6,profit
2008,all,all,all,REGULAR GARDEN,1902.6699999999998,profit
2008,all,all,all,ROMA TOMATOES (BULK/PKG),2297.56,profit
2008,all,all,all,SALAD BAR FRESH FRUIT,6726.33,profit
2008,all,all,all,SFT DRNK 2 LITER BTL CARB INCL,11571.8,profit
2008,all,all,all,SFT DRNK MLT-PK BTL CARB (EXCP,1235.7,profit
2008,all,all,all,SFT DRNK SNGL SRV BTL CARB (EX,3554.5,profit
2008,all,all,all,SHREDDED CHEESE,7952.43,profit
2008,all,all,all,SNACK CAKE - MULTI PACK,675.54,profit
2008,all,all,all,SNACKS/APPETIZERS,1748.97,profit
2008,all,all,all,SOFT DRINKS 12/18&15PK CAN CAR,32498.03,profit
2008,all,all,all,SOUP CRACKERS (SALTINE/OYSTER),1324.58,profit
2008,all,all,all,SOUR CREAMS,1790.7,profit
2008,all,all,all,SQUASH ZUCCHINI,928.77,profit
2008,all,all,all,STRAWBERRIES,9408.33,profit
2008,all,all,all,SUGAR,3445.44,profit
2008,all,all,all,SW GDS:DONUTS,1972.06,profit
2008,all,all,all,TOILET TISSUE,2581.49,profit
2008,all,all,all,TOMATOES GRAPE,3867.0699999999997,profit
2008,all,all,all,TOMATOES HOTHOUSE ON THE VINE,6148.54,profit
2008,all,all,all,TOMATOES VINE RIPE BULK,4259.81,profit
2008,all,all,all,TORTILLA/NACHO CHIPS,5215.85,profit
2008,all,all,all,TUNA,1376.17,profit
2008,all,all,all,WATERMELON SEEDLESS WHOLE,2734.11,profit
2007,all,DRY FOOD,all,APPLE JUICE & CIDER (OVER 50%,1692.91,profit
2007,all,DRY FOOD,all,BEANS GREEN: FS/WHL/CUT,947.17,profit
2007,all,DRY FOOD,all,BUTTER,1738.94,profit
2007,all,DRY FOOD,all,CANDY BARS (SINGLES)(INCLUDING,693.9399999999999,profit
2007,all,DRY FOOD,all,CATSUP,1645.02,profit
2007,all,DRY FOOD,all,CHOCOLATE MILK,5750.32,profit
2007,all,DRY FOOD,all,CIGARETTES,3848.31,profit
2007,all,DRY FOOD,all,CONDENSED SOUP,2396.73,profit
2007,all,DRY FOOD,all,CORN,927.16,profit
2007,all,DRY FOOD,all,COTTAGE CHEESE,1917.79,profit
2007,all,DRY FOOD,all,CREAM CHEESE,3855.35,profit
2007,all,DRY FOOD,all,DAIRY CASE 100% PURE JUICE - O,1918.43,profit
2007,all,DRY FOOD,all,EGGS - LARGE,6253.76,profit
2007,all,DRY FOOD,all,EGGS - MEDIUM,1063.54,profit
2007,all,DRY FOOD,all,EGGS - X-LARGE,5313.59,profit
2007,all,DRY FOOD,all,FLUID MILK WHITE ONLY,65170.64,profit
2007,all,DRY FOOD,all,HAMBURGER BUNS,2777.83,profit
2007,all,DRY FOOD,all,HOT DOG BUNS,2693.5699999999997,profit
2007,all,DRY FOOD,all,IWS SINGLE CHEESE,7466.509999999999,profit
2007,all,DRY FOOD,all,MACARONI & CHEESE DNRS,988.65,profit
2007,all,DRY FOOD,all,MAINSTREAM WHEAT/MULTIGRAIN BR,2041.82,profit
2007,all,DRY FOOD,all,MAINSTREAM WHITE BREAD,13792.41,profit
2007,all,DRY FOOD,all,NEWSPAPER,1206.19,profit
2007,all,DRY FOOD,all,NON-CRBNTD DRNKING/MNERAL WATE,4622.12,profit
2007,all,DRY FOOD,all,POTATO CHIPS,2041.04,profit
2007,all,DRY FOOD,all,SFT DRNK 2 LITER BTL CARB INCL,9814.91,profit
2007,all,DRY FOOD,all,SFT DRNK MLT-PK BTL CARB (EXCP,961.53,profit
2007,all,DRY FOOD,all,SFT DRNK SNGL SRV BTL CARB (EX,3502.9,profit
2007,all,DRY FOOD,all,SHREDDED CHEESE,5892.29,profit
2007,all,DRY FOOD,all,SNACK CAKE - MULTI PACK,476.58,profit
2007,all,DRY FOOD,all,SNACKS/APPETIZERS,1553.7,profit
2007,all,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,29616.36,profit
2007,all,DRY FOOD,all,SOUP CRACKERS (SALTINE/OYSTER),1127.23,profit
2007,all,DRY FOOD,all,SOUR CREAMS,1494.27,profit
2007,all,DRY FOOD,all,SUGAR,3200.93,profit
2007,all,DRY FOOD,all,TOILET TISSUE,2254.63,profit
2007,all,DRY FOOD,all,TORTILLA/NACHO CHIPS,4155.6900000000005,profit
2007,all,DRY FOOD,all,TUNA,940.37,profit
2007,all,FRESH FOOD,all,APPLES GALA (BULK&BAG),1866.89,profit
2007,all,FRESH FOOD,all,APPLES GOLD DELICIOUS (BULK&BA,1227.79,profit
2007,all,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),1778.49,profit
2007,all,FRESH FOOD,all,AVOCADO,1643.8899999999999,profit
2007,all,FRESH FOOD,all,BANANAS,12425.56,profit
2007,all,FRESH FOOD,all,BROCCOLI WHOLE&CROWNS,1680.0,profit
2007,all,FRESH FOOD,all,CABBAGE,1272.98,profit
2007,all,FRESH FOOD,all,CANTALOUPE WHOLE,2301.12,profit
2007,all,FRESH FOOD,all,CARROTS MINI PEELED,5083.13,profit
2007,all,FRESH FOOD,all,CELERY,1221.2,profit
2007,all,FRESH FOOD,all,CHICKEN BREAST BONELESS,13311.05,profit
2007,all,FRESH FOOD,all,CORN YELLOW,1231.15,profit
2007,all,FRESH FOOD,all,CUCUMBERS,2245.5099999999998,profit
2007,all,FRESH FOOD,all,ENTREES,2181.12,profit
2007,all,FRESH FOOD,all,GARDEN PLUS,4467.98,profit
2007,all,FRESH FOOD,all,GARLIC WHOLE CLOVES,324.91,profit
2007,all,FRESH FOOD,all,GRAPES RED,5723.32,profit
2007,all,FRESH FOOD,all,GRAPES WHITE,5294.34,profit
2007,all,FRESH FOOD,all,HEAD LETTUCE,3241.95,profit
2007,all,FRESH FOOD,all,LEAN,8216.26,profit
2007,all,FRESH FOOD,all,LEMONS,917.89,profit
2007,all,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,2211.39,profit
2007,all,FRESH FOOD,all,MEAT: SAUS DRY BULK,3602.06,profit
2007,all,FRESH FOOD,all,MUSHROOMS WHITE SLICED PKG,1449.6599999999999,profit
2007,all,FRESH FOOD,all,ONIONS OTHER,1102.03,profit
2007,all,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),2732.92,profit
2007,all,FRESH FOOD,all,ONIONS YELLOW (BULK&BAG),2449.8199999999997,profit
2007,all,FRESH FOOD,all,ORANGES NAVELS ALL,789.9599999999999,profit
2007,all,FRESH FOOD,all,PEPPERS GREEN BELL,2511.1,profit
2007,all,FRESH FOOD,all,PEPPERS RED BELL,869.42,profit
2007,all,FRESH FOOD,all,POTATOES RUSSET (BULK&BAG),8088.92,profit
2007,all,FRESH FOOD,all,POTATOES SWEET&YAMS,1465.19,profit
2007,all,FRESH FOOD,all,PREMIUM - MEAT,2766.69,profit
2007,all,FRESH FOOD,all,PREP FD: SIDE DISHES (HOT),5120.02,profit
2007,all,FRESH FOOD,all,PRIMAL,8453.78,profit
2007,all,FRESH FOOD,all,REGULAR GARDEN,2113.75,profit
2007,all,FRESH FOOD,all,ROMA TOMATOES (BULK/PKG),1669.33,profit
2007,all,FRESH FOOD,all,SALAD BAR FRESH FRUIT,5726.07,profit
2007,all,FRESH FOOD,all,SQUASH ZUCCHINI,741.52,profit
2007,all,FRESH FOOD,all,STRAWBERRIES,6738.78,profit
2007,all,FRESH FOOD,all,SW GDS:DONUTS,1713.82,profit
2007,all,FRESH FOOD,all,TOMATOES GRAPE,2075.33,profit
2007,all,FRESH FOOD,all,TOMATOES HOTHOUSE ON THE VINE,4112.92,profit
2007,all,FRESH FOOD,all,TOMATOES VINE RIPE BULK,3337.41,profit
2007,all,FRESH FOOD,all,WATERMELON SEEDLESS WHOLE,1806.74,profit
2007,all,NON FOOD,all,GASOLINE-REG UNLEADED,0.0,profit
2008,all,DRY FOOD,all,APPLE JUICE & CIDER (OVER 50%,1577.34,profit
2008,all,DRY FOOD,all,BEANS GREEN: FS/WHL/CUT,1307.95,profit
2008,all,DRY FOOD,all,BUTTER,2342.84,profit
2008,all,DRY FOOD,all,CANDY BARS (SINGLES)(INCLUDING,721.34,profit
2008,all,DRY FOOD,all,CATSUP,736.4300000000001,profit
2008,all,DRY FOOD,all,CHOCOLATE MILK,6992.049999999999,profit
2008,all,DRY FOOD,all,CIGARETTES,4518.29,profit
2008,all,DRY FOOD,all,CONDENSED SOUP,2366.7599999999998,profit
2008,all,DRY FOOD,all,CORN,1308.08,profit
2008,all,DRY FOOD,all,COTTAGE CHEESE,2107.64,profit
2008,all,DRY FOOD,all,CREAM CHEESE,4714.82,profit
2008,all,DRY FOOD,all,DAIRY CASE 100% PURE JUICE - O,2029.49,profit
2008,all,DRY FOOD,all,EGGS - LARGE,7071.74,profit
2008,all,DRY FOOD,all,EGGS - MEDIUM,1737.08,profit
2008,all,DRY FOOD,all,EGGS - X-LARGE,5933.46,profit
2008,all,DRY FOOD,all,FLUID MILK WHITE ONLY,81288.23999999999,profit
2008,all,DRY FOOD,all,HAMBURGER BUNS,3399.49,profit
2008,all,DRY FOOD,all,HOT DOG BUNS,3294.44,profit
2008,all,DRY FOOD,all,IWS SINGLE CHEESE,7728.25,profit
2008,all,DRY FOOD,all,MACARONI & CHEESE DNRS,1085.5,profit
2008,all,DRY FOOD,all,MAINSTREAM WHEAT/MULTIGRAIN BR,3147.83,profit
2008,all,DRY FOOD,all,MAINSTREAM WHITE BREAD,15833.509999999998,profit
2008,all,DRY FOOD,all,NEWSPAPER,1228.9099999999999,profit
2008,all,DRY FOOD,all,NON-CRBNTD DRNKING/MNERAL WATE,6941.08,profit
2008,all,DRY FOOD,all,POTATO CHIPS,1485.85,profit
2008,all,DRY FOOD,all,SFT DRNK 2 LITER BTL CARB INCL,11571.8,profit
2008,all,DRY FOOD,all,SFT DRNK MLT-PK BTL CARB (EXCP,1235.7,profit
2008,all,DRY FOOD,all,SFT DRNK SNGL SRV BTL CARB (EX,3554.5,profit
2008,all,DRY FOOD,all,SHREDDED CHEESE,7952.43,profit
2008,all,DRY FOOD,all,SNACK CAKE - MULTI PACK,675.54,profit
2008,all,DRY FOOD,all,SNACKS/APPETIZERS,1748.97,profit
2008,all,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,32498.03,profit
2008,all,DRY FOOD,all,SOUP CRACKERS (SALTINE/OYSTER),1324.58,profit
2008,all,DRY FOOD,all,SOUR CREAMS,1790.7,profit
2008,all,DRY FOOD,all,SUGAR,3445.44,profit
2008,all,DRY FOOD,all,TOILET TISSUE,2581.49,profit
2008,all,DRY FOOD,all,TORTILLA/NACHO CHIPS,5215.85,profit
2008,all,DRY FOOD,all,TUNA,1376.17,profit
2008,all,FRESH FOOD,all,APPLES GALA (BULK&BAG),3069.32,profit
2008,all,FRESH FOOD,all,APPLES GOLD DELICIOUS (BULK&BA,1819.47,profit
2008,all,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),2397.86,profit
2008,all,FRESH FOOD,all,AVOCADO,2058.48,profit
2008,all,FRESH FOOD,all,BANANAS,15921.14,profit
2008,all,FRESH FOOD,all,BROCCOLI WHOLE&CROWNS,3733.1,profit
2008,all,FRESH FOOD,all,CABBAGE,1354.6,profit
2008,all,FRESH FOOD,all,CANTALOUPE WHOLE,3624.91,profit
2008,all,FRESH FOOD,all,CARROTS MINI PEELED,6191.18,profit
2008,all,FRESH FOOD,all,CELERY,3136.0,profit
2008,all,FRESH FOOD,all,CHICKEN BREAST BONELESS,14527.42,profit
2008,all,FRESH FOOD,all,CORN YELLOW,1663.47,profit
2008,all,FRESH FOOD,all,CUCUMBERS,2869.9,profit
2008,all,FRESH FOOD,all,ENTREES,2384.12,profit
2008,all,FRESH FOOD,all,GARDEN PLUS,4858.719999999999,profit
2008,all,FRESH FOOD,all,GARLIC WHOLE CLOVES,438.52,profit
2008,all,FRESH FOOD,all,GRAPES RED,8312.84,profit
2008,all,FRESH FOOD,all,GRAPES WHITE,6487.82,profit
2008,all,FRESH FOOD,all,HEAD LETTUCE,4046.52,profit
2008,all,FRESH FOOD,all,LEAN,9953.82,profit
2008,all,FRESH FOOD,all,LEMONS,1174.42,profit
2008,all,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,2598.22,profit
2008,all,FRESH FOOD,all,MEAT: SAUS DRY BULK,3614.82,profit
2008,all,FRESH FOOD,all,MUSHROOMS WHITE SLICED PKG,1808.3899999999999,profit
2008,all,FRESH FOOD,all,ONIONS OTHER,1398.83,profit
2008,all,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),2972.74,profit
2008,all,FRESH FOOD,all,ONIONS YELLOW (BULK&BAG),2890.48,profit
2008,all,FRESH FOOD,all,ORANGES NAVELS ALL,1404.7,profit
2008,all,FRESH FOOD,all,PEPPERS GREEN BELL,2947.85,profit
2008,all,FRESH FOOD,all,PEPPERS RED BELL,1603.32,profit
2008,all,FRESH FOOD,all,POTATOES RUSSET (BULK&BAG),9894.289999999999,profit
2008,all,FRESH FOOD,all,POTATOES SWEET&YAMS,1966.7,profit
2008,all,FRESH FOOD,all,PREMIUM - MEAT,2932.23,profit
2008,all,FRESH FOOD,all,PREP FD: SIDE DISHES (HOT),5524.06,profit
2008,all,FRESH FOOD,all,PRIMAL,10925.6,profit
2008,all,FRESH FOOD,all,REGULAR GARDEN,1902.6699999999998,profit
2008,all,FRESH FOOD,all,ROMA TOMATOES (BULK/PKG),2297.56,profit
2008,all,FRESH FOOD,all,SALAD BAR FRESH FRUIT,6726.33,profit
2008,all,FRESH FOOD,all,SQUASH ZUCCHINI,928.77,profit
2008,all,FRESH FOOD,all,STRAWBERRIES,9408.33,profit
2008,all,FRESH FOOD,all,SW GDS:DONUTS,1972.06,profit
2008,all,FRESH FOOD,all,TOMATOES GRAPE,3867.0699999999997,profit
2008,all,FRESH FOOD,all,TOMATOES HOTHOUSE ON THE VINE,6148.54,profit
2008,all,FRESH FOOD,all,TOMATOES VINE RIPE BULK,4259.81,profit
2008,all,FRESH FOOD,all,WATERMELON SEEDLESS WHOLE,2734.11,profit
2008,all,NON FOOD,all,GASOLINE-REG UNLEADED,0.0,profit
2007,all,all,DELI,MEAT: LUNCHMEAT BULK,2211.39,profit
2007,all,all,DELI,MEAT: SAUS DRY BULK,3602.06,profit
2007,all,all,DELI,PREP FD: SIDE DISHES (HOT),5120.02,profit
2007,all,all,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,693.9399999999999,profit
2007,all,all,DRUG GM,CIGARETTES,3848.31,profit
2007,all,all,DRUG GM,NEWSPAPER,1206.19,profit
2007,all,all,GROCERY,APPLE JUICE & CIDER (OVER 50%,1692.91,profit
2007,all,all,GROCERY,BEANS GREEN: FS/WHL/CUT,947.17,profit
2007,all,all,GROCERY,BUTTER,1738.94,profit
2007,all,all,GROCERY,CATSUP,1645.02,profit
2007,all,all,GROCERY,CHOCOLATE MILK,5750.32,profit
2007,all,all,GROCERY,CONDENSED SOUP,2396.73,profit
2007,all,all,GROCERY,CORN,927.16,profit
2007,all,all,GROCERY,COTTAGE CHEESE,1917.79,profit
2007,all,all,GROCERY,CREAM CHEESE,3855.35,profit
2007,all,all,GROCERY,DAIRY CASE 100% PURE JUICE - O,1918.43,profit
2007,all,all,GROCERY,EGGS - LARGE,6253.76,profit
2007,all,all,GROCERY,EGGS - MEDIUM,1063.54,profit
2007,all,all,GROCERY,EGGS - X-LARGE,5313.59,profit
2007,all,all,GROCERY,FLUID MILK WHITE ONLY,65170.64,profit
2007,all,all,GROCERY,HAMBURGER BUNS,2777.83,profit
2007,all,all,GROCERY,HOT DOG BUNS,2693.5699999999997,profit
2007,all,all,GROCERY,IWS SINGLE CHEESE,7466.509999999999,profit
2007,all,all,GROCERY,MACARONI & CHEESE DNRS,988.65,profit
2007,all,all,GROCERY,MAINSTREAM WHEAT/MULTIGRAIN BR,2041.82,profit
2007,all,all,GROCERY,MAINSTREAM WHITE BREAD,13792.41,profit
2007,all,all,GROCERY,NON-CRBNTD DRNKING/MNERAL WATE,4622.12,profit
2007,all,all,GROCERY,POTATO CHIPS,2041.04,profit
2007,all,all,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,9814.91,profit
2007,all,all,GROCERY,SFT DRNK MLT-PK BTL CARB (EXCP,961.53,profit
2007,all,all,GROCERY,SFT DRNK SNGL SRV BTL CARB (EX,3502.9,profit
2007,all,all,GROCERY,SHREDDED CHEESE,5892.29,profit
2007,all,all,GROCERY,SNACK CAKE - MULTI PACK,476.58,profit
2007,all,all,GROCERY,SNACKS/APPETIZERS,1553.7,profit
2007,all,all,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,29616.36,profit
2007,all,all,GROCERY,SOUP CRACKERS (SALTINE/OYSTER),1127.23,profit
2007,all,all,GROCERY,SOUR CREAMS,1494.27,profit
2007,all,all,GROCERY,SUGAR,3200.93,profit
2007,all,all,GROCERY,TOILET TISSUE,2254.63,profit
2007,all,all,GROCERY,TORTILLA/NACHO CHIPS,4155.6900000000005,profit
2007,all,all,GROCERY,TUNA,940.37,profit
2007,all,all,KIOSK-GAS,GASOLINE-REG UNLEADED,0.0,profit
2007,all,all,MEAT,CHICKEN BREAST BONELESS,13311.05,profit
2007,all,all,MEAT,LEAN,8216.26,profit
2007,all,all,MEAT,PRIMAL,8453.78,profit
2007,all,all,MEAT-PCKGD,ENTREES,2181.12,profit
2007,all,all,MEAT-PCKGD,PREMIUM - MEAT,2766.69,profit
2007,all,all,MISC SALES TRAN,GASOLINE-REG UNLEADED,0.0,profit
2007,all,all,PASTRY,SW GDS:DONUTS,1713.82,profit
